,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient
2022-09-30,397.5,408.25,392.4,404.65,404.65,1504904.0,0.0,1.0
2022-09-29,409.4,413.35,399.5,402.3,402.3,693454.0,0.0,1.0
2022-09-28,395.0,406.4,392.75,399.05,399.05,1235337.0,0.0,1.0
2022-09-27,403.0,404.2,390.45,398.8,398.8,1853974.0,0.0,1.0
2022-09-26,416.0,417.65,393.35,397.65,397.65,1232540.0,0.0,1.0
2022-09-23,431.5,432.0,420.65,423.05,423.05,980502.0,0.0,1.0
2022-09-22,425.95,434.5,421.0,432.3,432.3,1039190.0,0.0,1.0
2022-09-21,434.0,435.95,425.45,427.7,427.7,688778.0,0.0,1.0
2022-09-20,429.7,443.2,429.7,434.25,434.25,1156273.0,0.0,1.0
2022-09-19,431.9,431.9,424.1,425.5,425.5,2038410.0,0.0,1.0
2022-09-16,446.7,446.7,429.3,432.4,432.4,880536.0,0.0,1.0
2022-09-15,452.05,455.7,445.35,447.0,447.0,759432.0,0.0,1.0
2022-09-14,446.7,454.65,446.7,450.2,450.2,890937.0,0.0,1.0
2022-09-13,454.0,458.85,453.6,456.95,456.95,960616.0,0.0,1.0
2022-09-12,447.1,452.8,447.0,451.0,451.0,941059.0,0.0,1.0
2022-09-09,446.2,449.5,440.6,446.0,446.0,1289617.0,0.0,1.0
2022-09-08,450.0,452.9,440.0,442.3,442.3,1345610.0,0.0,1.0
2022-09-07,454.0,456.5,443.75,445.85,445.85,1547406.0,0.0,1.0
2022-09-06,462.3,463.75,456.65,457.8,457.8,608868.0,0.0,1.0
2022-09-05,461.15,463.85,457.2,459.0,459.0,656342.0,0.0,1.0
2022-09-02,471.15,471.85,460.4,462.15,462.15,377179.0,0.0,1.0
2022-09-01,464.0,474.4,462.3,466.75,466.75,512381.0,0.0,1.0
2022-08-30,458.5,472.3,457.95,471.0,471.0,1236304.0,0.0,1.0
2022-08-29,448.4,457.0,448.4,453.35,453.35,568021.0,0.0,1.0
2022-08-26,463.1,470.3,463.1,464.8,464.8,455205.0,0.0,1.0
2022-08-25,465.15,468.9,457.45,459.05,459.05,310245.0,0.0,1.0
2022-08-24,458.0,464.9,457.8,463.1,463.1,425431.0,0.0,1.0
2022-08-23,450.0,462.1,447.75,460.15,460.15,620169.0,0.0,1.0
2022-08-22,469.65,469.65,452.9,454.45,454.45,478260.0,0.0,1.0
2022-08-19,486.9,488.15,468.0,470.8,470.8,515509.0,0.0,1.0
2022-08-18,483.0,486.9,479.3,484.75,484.75,804638.0,0.0,1.0
2022-08-17,491.1,494.5,484.05,485.4,485.4,545795.0,0.0,1.0
2022-08-16,478.5,491.3,478.05,489.7,489.7,591551.0,0.0,1.0
2022-08-12,475.55,481.0,470.0,477.5,477.5,855522.0,0.0,1.0
2022-08-11,481.2,484.25,475.55,476.65,476.65,1057403.0,0.0,1.0
2022-08-10,469.1,477.2,463.5,475.6,475.6,435763.0,0.0,1.0
2022-08-08,466.0,471.75,464.45,468.1,468.1,872609.0,0.0,1.0
2022-08-05,468.6,472.9,464.4,465.4,465.4,418119.0,0.0,1.0
2022-08-04,470.5,480.0,456.65,468.7,468.7,674331.0,0.0,1.0
2022-08-03,474.95,476.15,459.35,467.7,467.7,760984.0,0.0,1.0
2022-08-02,479.25,479.8,469.15,476.05,476.05,1654375.0,0.0,1.0
2022-08-01,451.1,480.9,451.1,479.25,479.25,6640257.0,0.0,1.0
2022-07-29,444.35,452.45,444.35,449.65,449.65,1216393.0,0.0,1.0
2022-07-28,438.8,449.1,427.35,442.35,442.35,1511497.0,0.0,1.0
2022-07-27,441.45,444.95,436.0,443.95,443.95,548553.0,0.0,1.0
2022-07-26,449.4,449.4,439.8,441.05,441.05,448071.0,0.0,1.0
2022-07-25,458.2,458.2,446.5,449.5,449.5,470300.0,0.0,1.0
2022-07-22,455.0,459.9,452.2,454.85,454.85,443079.0,0.0,1.0
2022-07-21,453.9,455.5,450.05,454.75,454.75,320262.0,0.0,1.0
2022-07-20,453.8,460.75,452.0,453.35,453.35,548768.0,0.0,1.0
2022-07-19,447.2,451.75,444.35,448.95,448.95,856406.0,0.0,1.0
2022-07-18,443.0,453.75,443.0,450.9,450.9,2862066.0,0.0,1.0
2022-07-15,429.0,441.6,429.0,440.05,440.05,552787.0,0.0,1.0
2022-07-14,427.55,431.15,423.35,427.9,427.9,605663.0,0.0,1.0
2022-07-13,433.6,435.8,425.9,427.1,427.1,345028.0,0.0,1.0
2022-07-12,434.0,435.0,428.0,430.25,430.25,301480.0,0.0,1.0
2022-07-11,438.85,441.15,433.35,437.0,437.0,852916.0,0.0,1.0
2022-07-08,436.1,443.8,429.5,441.6,441.6,816584.0,0.0,1.0
2022-07-07,420.0,432.9,419.2,430.8,430.8,645110.0,0.0,1.0
2022-07-06,414.0,417.25,410.8,416.3,416.3,656422.0,0.0,1.0
2022-07-05,415.8,418.75,410.15,412.0,412.0,510971.0,0.0,1.0
2022-07-04,411.6,415.0,404.8,408.35,408.35,386582.0,0.0,1.0
2022-07-01,411.3,414.55,402.15,412.7,412.7,549570.0,0.0,1.0
2022-06-30,418.9,424.0,410.25,411.7,411.7,852402.0,0.0,1.0
2022-06-29,412.2,420.0,411.95,417.0,417.0,384428.0,0.0,1.0
2022-06-28,412.0,418.0,409.1,417.05,417.05,711556.0,0.0,1.0
2022-06-27,416.0,419.15,412.35,414.55,414.55,579734.0,0.0,1.0
2022-06-24,410.0,412.8,406.15,409.2,409.2,922179.0,0.0,1.0
2022-06-23,395.1,409.7,394.75,407.2,407.2,1091420.0,0.0,1.0
2022-06-22,397.3,397.3,390.55,393.0,393.0,967329.0,0.0,1.0
2022-06-21,389.0,399.0,386.85,397.6,397.6,1509808.0,0.0,1.0
2022-06-20,390.1,392.95,376.7,382.75,382.75,1356242.0,0.0,1.0
2022-06-17,388.5,394.35,382.55,389.15,389.15,1972203.0,0.0,1.0
2022-06-16,420.0,420.95,390.2,393.0,393.0,833047.0,0.0,1.0
2022-06-15,409.95,416.3,409.05,413.85,413.85,789444.0,0.0,1.0
2022-06-14,403.55,411.9,397.65,405.05,405.05,1399281.0,0.0,1.0
2022-06-13,416.55,418.3,405.7,406.7,406.7,1389733.0,0.0,1.0
2022-06-10,422.35,428.8,422.0,428.2,428.2,733978.0,0.0,1.0
2022-06-09,432.6,435.75,426.3,428.55,428.55,445859.0,0.0,1.0
2022-06-08,438.25,440.3,431.9,435.6,435.6,856012.0,0.0,1.0
2022-06-07,432.35,438.0,429.0,435.95,435.95,623469.0,0.0,1.0
2022-06-06,428.3,433.8,424.5,432.35,432.35,745310.0,0.0,1.0
2022-06-03,444.1,445.0,430.5,431.9,431.9,433375.0,0.0,1.0
2022-06-02,445.35,445.5,435.65,439.0,439.0,769591.0,0.0,1.0
2022-06-01,444.2,446.0,439.6,444.7,444.7,1065088.0,0.0,1.0
2022-05-31,443.95,449.5,440.45,443.85,443.85,724480.0,0.0,1.0
2022-05-30,436.35,445.0,436.35,442.3,442.3,1810939.0,0.0,1.0
2022-05-27,424.0,433.0,424.0,429.6,429.6,1738708.0,0.0,1.0
2022-05-26,421.4,422.55,404.95,420.7,420.7,1167082.0,0.0,1.0
2022-05-25,428.8,428.95,413.6,417.05,417.05,509378.0,0.0,1.0
2022-05-24,422.3,427.5,416.0,425.6,425.6,1123617.0,0.0,1.0
2022-05-23,421.1,431.1,419.7,421.6,421.6,693741.0,0.0,1.0
2022-05-20,410.0,421.35,409.2,417.95,417.95,1687548.0,0.0,1.0
2022-05-19,400.0,407.0,396.4,398.75,398.75,788812.0,0.0,1.0
2022-05-18,426.4,427.45,414.05,415.1,415.1,736031.0,0.0,1.0
2022-05-17,409.7,425.8,404.95,424.1,424.1,919224.0,0.0,1.0
2022-05-16,411.0,411.85,396.2,405.3,405.3,1656060.0,0.0,1.0
2022-05-13,386.3,415.75,386.3,404.35,404.35,2941553.0,0.0,1.0
2022-05-12,383.95,384.35,366.05,372.1,372.1,1251789.0,0.0,1.0
2022-05-11,396.0,397.0,377.65,387.9,387.9,983616.0,0.0,1.0
2022-05-10,399.95,408.5,390.0,391.7,391.7,554611.0,0.0,1.0
2022-05-09,408.5,408.5,394.75,403.85,403.85,1600695.0,0.0,1.0
2022-05-06,419.75,420.2,407.0,408.7,408.7,1882332.0,0.0,1.0
2022-05-05,429.8,433.9,423.7,426.3,426.3,886930.0,0.0,1.0
2022-05-04,437.3,440.55,420.9,423.6,423.6,2337466.0,0.0,1.0
2022-05-02,438.0,443.0,428.5,432.75,432.75,903954.0,0.0,1.0
2022-04-29,440.9,447.6,436.0,437.55,437.55,1833155.0,0.0,1.0
2022-04-28,436.0,439.15,430.9,436.2,436.2,327631.0,0.0,1.0
2022-04-27,429.0,432.85,425.15,430.15,430.15,441798.0,0.0,1.0
2022-04-26,434.5,437.25,431.55,434.8,434.8,845747.0,0.0,1.0
2022-04-25,433.7,435.95,423.4,425.25,425.25,1040968.0,0.0,1.0
2022-04-22,443.75,447.15,438.0,438.95,438.95,448458.0,0.0,1.0
2022-04-21,445.2,449.25,440.9,447.95,447.95,491814.0,0.0,1.0
2022-04-20,431.25,441.5,428.05,440.5,440.5,709048.0,0.0,1.0
2022-04-19,438.0,440.3,416.85,424.1,424.1,412938.0,0.0,1.0
2022-04-18,430.25,436.45,423.9,433.65,433.65,551582.0,0.0,1.0
2022-04-13,441.4,443.0,430.25,431.0,431.0,628100.0,0.0,1.0
2022-04-12,451.3,451.3,435.0,438.15,438.15,1662748.0,0.0,1.0
2022-04-11,457.0,458.95,451.0,452.05,452.05,1106650.0,0.0,1.0
2022-04-08,452.5,456.35,449.6,452.1,452.1,605945.0,0.0,1.0
2022-04-07,457.8,459.0,448.3,449.45,449.45,1557694.0,0.0,1.0
2022-04-06,456.8,462.65,452.4,456.15,456.15,1830532.0,0.0,1.0
2022-04-05,449.0,461.9,448.7,458.05,458.05,2457231.0,0.0,1.0
2022-04-04,444.7,449.35,441.35,446.8,446.8,1101864.0,0.0,1.0
2022-04-01,434.1,442.25,431.0,441.1,441.1,542319.0,0.0,1.0
2022-03-31,436.0,438.25,432.45,433.5,433.5,926251.0,0.0,1.0
2022-03-30,438.7,442.35,434.6,435.65,435.65,622381.0,0.0,1.0
2022-03-29,435.3,439.2,431.45,433.55,433.55,539568.0,0.0,1.0
2022-03-28,432.0,434.95,426.35,432.65,432.65,565117.0,0.0,1.0
2022-03-25,436.9,437.7,427.65,432.05,432.05,1007803.0,0.0,1.0
2022-03-24,430.9,435.4,427.45,433.2,433.2,1096825.0,0.0,1.0
2022-03-23,444.3,449.0,434.5,435.7,435.7,1237323.0,0.0,1.0
2022-03-22,427.95,441.4,421.35,440.3,440.3,2424255.0,0.0,1.0
2022-03-21,436.0,436.05,427.1,427.95,427.95,1423008.0,0.0,1.0
2022-03-17,431.95,435.75,429.45,433.8,433.8,1008935.0,0.0,1.0
2022-03-16,426.5,428.5,420.85,424.8,424.8,2248566.0,0.0,1.0
2022-03-15,410.45,424.0,408.05,413.65,413.65,3219608.0,0.0,1.0
2022-03-14,418.8,418.8,404.0,411.7,411.7,2761518.0,0.0,1.0
2022-03-11,415.9,421.0,407.4,418.15,418.15,2018222.0,0.0,1.0
2022-03-10,429.7,434.9,414.15,419.55,419.55,4762670.0,0.0,1.0
2022-03-09,396.7,409.1,389.6,405.95,405.95,4050477.0,0.0,1.0
2022-03-08,392.3,395.35,376.15,391.8,391.8,4155549.0,0.0,1.0
2022-03-07,402.1,402.35,387.9,394.2,394.2,6447788.0,0.0,1.0
2022-03-04,431.5,431.5,415.0,417.5,417.5,2016383.0,0.0,1.0
2022-03-03,457.1,459.95,435.0,436.9,436.9,1581438.0,0.0,1.0
2022-03-02,451.2,454.15,444.55,447.6,447.6,1771227.0,0.0,1.0
2022-02-28,450.95,457.25,442.3,454.15,454.15,1506965.0,0.0,1.0
2022-02-25,442.35,465.6,442.35,459.6,459.6,2201555.0,0.0,1.0
2022-02-24,455.65,461.5,411.1,427.85,427.85,5179899.0,0.0,1.0
2022-02-23,481.9,485.35,475.5,477.0,477.0,1216873.0,0.0,1.0
2022-02-22,477.15,486.2,471.6,478.45,478.45,2001602.0,0.0,1.0
2022-02-21,491.0,500.35,486.2,494.7,494.7,654509.0,0.0,1.0
2022-02-18,497.45,502.75,491.5,493.1,493.1,967313.0,0.0,1.0
2022-02-17,505.1,511.4,498.3,500.0,500.0,1010796.0,0.0,1.0
2022-02-16,504.5,507.95,496.7,498.2,498.2,876665.0,0.0,1.0
2022-02-15,476.8,505.3,467.2,503.85,503.85,2473128.0,0.0,1.0
2022-02-14,489.9,489.9,469.0,471.7,471.7,1077169.0,0.0,1.0
2022-02-11,502.05,506.8,497.0,498.35,498.35,501704.0,0.0,1.0
2022-02-10,507.0,510.0,504.2,507.3,507.3,1170471.0,0.0,1.0
2022-02-09,495.3,503.7,494.75,501.35,501.35,549340.0,0.0,1.0
2022-02-08,498.6,498.6,479.3,492.5,492.5,1793813.0,0.0,1.0
2022-02-07,502.0,504.4,492.65,494.8,494.8,533630.0,0.0,1.0
2022-02-04,504.5,507.85,499.0,500.55,500.55,1251726.0,0.0,1.0
2022-02-03,509.0,514.35,502.9,504.6,504.6,1232577.0,0.0,1.0
2022-02-02,510.0,514.4,505.35,506.4,506.4,604766.0,0.0,1.0
2022-02-01,507.0,514.65,493.2,504.3,504.3,2097367.0,0.0,1.0
2022-01-31,507.0,519.5,498.15,517.5,517.5,2175057.0,0.0,1.0
2022-01-28,500.1,509.3,495.5,497.4,497.4,888583.0,0.0,1.0
2022-01-27,481.9,502.5,477.5,494.25,494.25,950616.0,0.0,1.0
2022-01-25,473.0,492.35,467.6,490.4,490.4,1523451.0,0.0,1.0
2022-01-24,500.5,504.25,473.45,478.55,478.55,1944951.0,0.0,1.0
2022-01-21,510.8,513.9,494.3,502.0,502.0,1325230.0,0.0,1.0
2022-01-20,520.75,523.05,512.0,515.7,515.7,650960.0,0.0,1.0
2022-01-19,510.35,522.0,504.95,520.75,520.75,1598778.0,0.0,1.0
2022-01-18,528.2,528.35,507.1,510.95,510.95,1508361.0,0.0,1.0
2022-01-17,514.1,526.9,512.2,525.0,525.0,1174570.0,0.0,1.0
2022-01-14,509.9,515.3,505.65,509.75,509.75,938170.0,0.0,1.0
2022-01-13,504.5,513.85,495.0,511.95,511.95,1208916.0,0.0,1.0
2022-01-12,505.0,511.8,503.4,507.1,507.1,680385.0,0.0,1.0
2022-01-11,503.7,507.95,498.2,501.25,501.25,1403186.0,0.0,1.0
2022-01-10,492.1,505.0,491.35,503.7,503.7,1080986.0,0.0,1.0
2022-01-07,490.0,495.45,483.85,490.45,490.45,1107610.0,0.0,1.0
2022-01-06,482.5,492.8,477.25,488.9,488.9,842383.0,0.0,1.0
2022-01-05,486.95,492.6,483.5,489.55,489.55,664939.0,0.0,1.0
2022-01-04,496.95,497.85,484.05,489.45,489.45,1166045.0,0.0,1.0
2022-01-03,492.25,500.8,492.25,497.45,497.45,1220655.0,0.0,1.0
2021-12-31,472.25,483.45,472.25,482.35,482.35,510974.0,0.0,1.0
2021-12-30,474.4,476.4,468.75,470.35,470.35,387791.0,0.0,1.0
2021-12-29,479.5,481.5,474.35,475.8,475.8,414506.0,0.0,1.0
2021-12-28,475.0,482.7,472.65,480.1,480.1,1167241.0,0.0,1.0
2021-12-27,466.0,472.3,460.1,471.3,471.3,641654.0,0.0,1.0
2021-12-24,475.0,475.0,460.0,467.55,467.55,1537138.0,0.0,1.0
2021-12-23,476.45,478.1,471.0,472.35,472.35,1504426.0,0.0,1.0
2021-12-22,458.95,471.9,458.55,470.5,470.5,1553516.0,0.0,1.0
2021-12-21,451.9,460.9,450.05,453.55,453.55,1395623.0,0.0,1.0
2021-12-20,460.0,460.05,440.0,447.15,447.15,1891091.0,0.0,1.0
2021-12-17,488.4,488.7,468.4,470.0,470.0,2420490.0,0.0,1.0
2021-12-16,495.8,496.05,487.55,491.95,491.95,971345.0,0.0,1.0
2021-12-15,487.3,497.75,487.3,491.5,491.5,1555695.0,0.0,1.0
2021-12-14,492.0,492.0,483.35,489.5,489.5,924787.0,0.0,1.0
2021-12-13,499.9,506.3,494.25,495.25,495.25,800150.0,0.0,1.0
2021-12-10,488.9,497.05,486.15,494.35,494.35,803654.0,0.0,1.0
2021-12-09,498.0,498.9,489.6,493.8,493.8,686790.0,0.0,1.0
2021-12-08,484.95,495.85,483.6,493.75,493.75,1772955.0,0.0,1.0
2021-12-07,476.4,484.95,471.05,481.9,481.9,1706128.0,0.0,1.0
2021-12-06,482.4,482.4,465.95,467.3,467.3,1014419.0,0.0,1.0
2021-12-03,479.15,484.9,477.4,480.0,480.0,1120592.0,0.0,1.0
2021-12-02,479.85,480.2,471.75,479.0,479.0,1538594.0,0.0,1.0
2021-12-01,468.0,478.5,463.7,475.35,475.35,2028162.0,0.0,1.0
2021-11-30,465.55,478.0,455.8,458.8,458.8,1287893.0,0.0,1.0
2021-11-29,454.2,470.35,442.9,461.25,461.25,4104330.0,0.0,1.0
2021-11-26,485.05,486.95,458.0,460.25,460.25,4111286.0,0.0,1.0
2021-11-25,491.1,495.0,486.35,492.75,492.75,1112012.0,0.0,1.0
2021-11-24,499.65,502.0,485.8,488.7,488.7,847176.0,0.0,1.0
2021-11-23,485.0,499.2,476.8,495.4,495.4,1911753.0,0.0,1.0
2021-11-22,511.2,512.15,478.5,486.15,486.15,3027500.0,0.0,1.0
2021-11-18,532.0,534.35,501.35,509.9,509.9,3714327.0,0.0,1.0
2021-11-17,521.7,536.5,520.05,530.3,530.3,2141051.0,0.0,1.0
2021-11-16,507.2,526.85,506.7,518.8,518.8,2415265.0,0.0,1.0
2021-11-15,507.0,514.75,504.3,505.35,505.35,746386.0,0.0,1.0
2021-11-12,507.0,509.8,497.5,507.0,507.0,816526.0,0.0,1.0
2021-11-11,511.3,519.0,501.05,503.25,503.25,1816299.0,0.0,1.0
2021-11-10,507.75,515.9,500.05,510.8,510.8,1864729.0,0.0,1.0
2021-11-09,503.2,520.5,503.2,509.75,509.75,3932791.0,0.0,1.0
2021-11-08,493.9,504.9,490.45,501.45,501.45,1270353.0,0.0,1.0
2021-11-04,490.5,493.65,488.35,489.65,489.65,527021.0,0.0,1.0
2021-11-03,484.9,495.05,482.0,485.05,485.05,1012119.0,0.0,1.0
2021-11-02,505.15,509.95,486.45,487.8,487.8,2144313.0,0.0,1.0
2021-11-01,486.9,489.7,470.0,485.7,485.7,2345670.0,0.0,1.0
2021-10-29,482.0,491.25,468.05,483.75,483.75,1305040.0,0.0,1.0
2021-10-28,495.0,495.0,478.6,480.95,480.95,1011294.0,0.0,1.0
2021-10-27,507.95,507.95,495.9,497.65,497.65,1084453.0,0.0,1.0
2021-10-26,480.1,510.0,480.1,508.6,508.6,2199229.0,0.0,1.0
2021-10-25,494.7,494.9,473.4,479.75,479.75,1301053.0,0.0,1.0
2021-10-22,510.0,510.8,487.5,490.9,490.9,2078824.0,0.0,1.0
2021-10-21,499.0,510.0,485.65,508.0,508.0,4134357.0,0.0,1.0
2021-10-20,481.15,497.0,471.0,487.05,487.05,6543389.0,0.0,1.0
2021-10-19,514.5,517.4,476.05,482.1,482.1,2537100.0,0.0,1.0
2021-10-18,507.8,524.9,503.5,509.6,509.6,3364254.0,0.0,1.0
2021-10-14,532.4,532.4,491.95,497.45,497.45,5322376.0,0.0,1.0
2021-10-13,462.85,519.95,462.85,506.75,506.75,8905315.0,0.0,1.0
2021-10-12,424.7,435.65,413.7,420.8,420.8,4962130.0,0.0,1.0
2021-10-11,390.25,420.75,387.85,415.65,415.65,10196646.0,0.0,1.0
2021-10-08,387.0,398.0,380.0,382.95,382.95,4488906.0,0.0,1.0
2021-10-07,341.4,380.55,339.95,376.4,376.4,7446833.0,0.0,1.0
2021-10-06,347.8,348.75,334.9,336.0,336.0,2265775.0,0.0,1.0
2021-10-05,342.0,351.4,339.25,345.05,345.05,1664700.0,0.0,1.0
2021-10-04,337.4,343.25,335.05,341.9,341.9,3235536.0,0.0,1.0
2021-10-01,333.0,337.2,325.8,333.35,333.35,1353956.0,0.0,1.0
2021-09-30,331.0,337.85,329.15,333.2,333.2,2600457.0,0.0,1.0
2021-09-29,325.5,332.9,324.0,330.35,330.35,926283.0,0.0,1.0
2021-09-28,333.75,336.0,324.7,329.25,329.25,1480762.0,0.0,1.0
2021-09-27,322.3,333.5,322.3,331.55,331.55,5061814.0,0.0,1.0
2021-09-24,324.8,327.0,316.0,317.95,317.95,2761697.0,0.0,1.0
2021-09-23,312.5,324.0,312.5,321.55,321.55,4110399.0,0.0,1.0
2021-09-22,303.05,313.7,303.05,310.05,310.05,1115096.0,0.0,1.0
2021-09-21,297.6,302.6,293.05,301.85,301.85,1999867.0,0.0,1.0
2021-09-20,305.7,310.15,297.45,299.05,299.05,891677.0,0.0,1.0
2021-09-17,312.0,315.0,306.0,308.5,308.5,2297730.0,0.0,1.0
2021-09-16,314.0,314.95,307.8,311.65,311.65,2336803.0,0.0,1.0
2021-09-15,306.25,312.95,306.2,311.95,311.95,995025.0,0.0,1.0
2021-09-14,303.0,307.15,302.4,306.05,306.05,915452.0,0.0,1.0
2021-09-13,299.6,301.9,295.5,301.1,301.1,543880.0,0.0,1.0
2021-09-09,294.0,303.5,293.65,298.8,298.8,1309761.0,0.0,1.0
2021-09-08,294.4,298.7,291.65,295.05,295.05,1129259.0,0.0,1.0
2021-09-07,297.95,297.95,291.0,294.65,294.65,478138.0,0.0,1.0
2021-09-06,297.0,299.0,296.0,297.4,297.4,538781.0,0.0,1.0
2021-09-03,292.5,296.45,292.4,295.5,295.5,721619.0,0.0,1.0
2021-09-02,295.7,296.3,291.8,293.1,293.1,584219.0,0.0,1.0
2021-09-01,288.5,297.3,287.35,295.2,295.2,2855448.0,0.0,1.0
2021-08-31,292.25,292.25,286.2,287.35,287.35,1023774.0,0.0,1.0
2021-08-30,289.3,293.4,289.3,291.9,291.9,1460028.0,0.0,1.0
2021-08-27,282.9,286.55,281.7,285.75,285.75,986385.0,0.0,1.0
2021-08-26,285.4,287.4,281.4,284.4,284.4,744770.0,0.0,1.0
2021-08-25,282.0,289.15,282.0,284.35,284.35,2138539.0,0.0,1.0
2021-08-24,278.1,281.45,268.5,279.85,279.85,2855844.0,0.0,1.0
2021-08-23,286.55,288.25,275.0,276.95,276.95,9423948.0,0.0,1.0
2021-08-20,290.0,290.65,281.0,283.2,283.2,1312346.0,0.0,1.0
2021-08-18,297.9,297.9,292.7,293.35,293.35,679137.0,0.0,1.0
2021-08-17,303.3,303.3,292.95,297.65,297.65,1725463.0,0.0,1.0
2021-08-16,306.5,307.9,303.0,303.75,303.75,522253.0,0.0,1.0
2021-08-13,308.95,311.2,303.15,307.1,307.1,3090963.0,0.0,1.0
2021-08-12,297.85,307.5,297.15,306.05,306.05,3392726.0,0.0,1.0
2021-08-11,294.75,297.8,286.35,295.45,295.45,1739475.0,0.0,1.0
2021-08-10,298.3,300.05,291.0,294.25,294.25,1364777.0,0.0,1.0
2021-08-09,301.3,304.3,296.1,298.15,298.15,704030.0,0.0,1.0
2021-08-06,300.0,303.35,297.8,300.0,300.0,1325071.0,0.0,1.0
2021-08-05,295.95,300.75,292.75,299.7,299.7,1859471.0,0.0,1.0
2021-08-04,305.0,306.45,297.1,298.2,298.2,1908258.0,0.0,1.0
2021-08-03,299.3,304.4,297.8,303.75,303.75,1444918.0,0.0,1.0
2021-08-02,300.4,300.4,295.55,296.8,296.8,883983.0,0.0,1.0
2021-07-30,294.45,299.9,293.3,293.95,293.95,2430560.0,0.0,1.0
2021-07-29,287.85,295.4,287.65,293.0,293.0,4643444.0,0.0,1.0
2021-07-28,290.85,290.85,283.65,284.45,284.45,1243902.0,0.0,1.0
2021-07-27,292.9,297.6,288.7,291.3,291.3,14370419.0,0.0,1.0
2021-07-26,295.15,297.0,291.05,293.1,293.1,2300558.0,0.0,1.0
2021-07-23,301.8,301.8,295.0,295.65,295.65,3079947.0,0.0,1.0
2021-07-22,306.15,307.0,301.1,302.6,302.6,811211.0,0.0,1.0
2021-07-20,307.45,308.1,301.1,302.05,302.05,1300956.0,0.0,1.0
2021-07-19,309.7,310.35,306.25,308.7,308.7,1656920.0,0.0,1.0
2021-07-16,310.5,315.4,310.5,311.25,311.25,1138753.0,0.0,1.0
2021-07-15,310.9,312.85,307.55,310.2,310.2,1004468.0,0.0,1.0
2021-07-14,310.5,313.3,308.55,309.45,309.45,1038386.0,0.0,1.0
2021-07-13,310.2,312.2,308.2,310.9,310.9,1510539.0,0.0,1.0
2021-07-12,309.9,311.9,306.25,307.45,307.45,3518291.0,0.0,1.0
2021-07-09,306.8,308.9,302.0,306.35,306.35,2352249.0,0.0,1.0
2021-07-08,315.4,315.4,305.0,306.3,306.3,4117874.0,0.0,1.0
2021-07-07,316.0,319.0,306.3,317.05,317.05,7977411.0,0.0,1.0
2021-07-06,348.35,358.1,311.45,316.95,316.95,7377141.0,0.0,1.0
2021-07-05,348.8,350.0,344.05,346.05,346.05,948393.0,0.0,1.0
2021-07-02,345.9,345.9,340.6,344.85,344.85,772457.0,0.0,1.0
2021-07-01,341.65,347.5,341.3,344.2,344.2,1364768.0,0.0,1.0
2021-06-30,342.0,345.2,338.8,339.55,339.55,1039566.0,0.0,1.0
2021-06-29,344.4,346.5,339.6,341.55,341.55,1780699.0,0.0,1.0
2021-06-28,340.8,344.9,337.5,342.9,342.9,999967.0,0.0,1.0
2021-06-25,336.5,342.85,336.1,339.55,339.55,1175807.0,0.0,1.0
2021-06-24,335.7,337.4,333.45,334.55,334.55,821763.0,0.0,1.0
2021-06-23,341.45,343.25,334.4,335.25,335.25,1747606.0,0.0,1.0
2021-06-22,337.0,344.2,336.3,337.95,337.95,1996277.0,0.0,1.0
2021-06-21,330.2,335.8,326.15,334.35,334.35,2295826.0,0.0,1.0
2021-06-18,346.0,347.2,329.05,337.55,337.55,2257795.0,0.0,1.0
2021-06-17,348.0,352.9,342.4,345.6,345.6,1243844.0,0.0,1.0
2021-06-16,350.8,355.95,348.0,349.3,349.3,1196626.0,0.0,1.0
2021-06-15,356.0,360.65,351.2,352.65,352.65,2697386.0,0.0,1.0
2021-06-14,350.0,357.8,341.05,356.0,356.0,3012354.0,0.0,1.0
2021-06-11,346.45,352.9,344.75,350.75,350.75,1605772.0,0.0,1.0
2021-06-10,345.65,347.85,342.5,344.6,344.6,1154435.0,0.0,1.0
2021-06-09,356.5,358.8,339.6,343.25,343.25,4480912.0,0.0,1.0
2021-06-08,346.75,356.5,337.35,352.85,352.85,3488224.0,0.0,1.0
2021-06-07,338.55,351.0,338.55,345.5,345.5,5575585.0,0.0,1.0
2021-06-04,325.45,336.9,324.5,334.95,334.95,1897098.0,0.0,1.0
2021-06-03,324.15,327.5,323.65,325.45,325.45,2157151.0,0.0,1.0
2021-06-02,316.2,324.25,315.5,323.0,323.0,2196974.0,0.0,1.0
2021-06-01,319.65,325.7,317.4,318.1,318.1,1479190.0,0.0,1.0
2021-05-31,319.4,319.5,312.1,318.7,318.7,2185714.0,0.0,1.0
2021-05-28,322.85,324.4,316.55,318.95,318.95,1491332.0,0.0,1.0
2021-05-27,316.9,323.35,316.9,318.6,318.6,2040885.0,0.0,1.0
2021-05-26,316.8,319.9,315.0,315.5,315.5,2232152.0,0.0,1.0
2021-05-25,315.0,318.95,313.85,315.3,315.3,1704904.0,0.0,1.0
2021-05-24,313.85,315.95,310.15,311.8,311.8,1447771.0,0.0,1.0
2021-05-21,312.0,315.5,309.5,313.1,313.1,2897263.0,0.0,1.0
2021-05-20,314.9,316.5,306.1,307.75,307.75,3943060.0,0.0,1.0
2021-05-19,315.0,322.95,312.15,314.5,314.5,5237832.0,0.0,1.0
